,publishedAt,content,url,locations_and_times
143,2019-03-17T02:51:24Z,"MILWAUKEE -- A child's body found wrapped in a blanket along a Minnesota highway is believed to be that of a missing 2-year-old girl whose mom police have said was fatally shot by her former pimp, authorities announced Saturday. The discovery of the child's b… [+2974 chars]",https://abc7chicago.com/body-found-in-minnesota-matches-missing-2-year-old-girl-noelani-robinson/5199610/,"[('Minnesota', 'GPE'), ('Saturday', 'DATE')]"
144,2019-03-21T04:15:00Z,"A major north-south connecting road is scheduled to reopen March 30 when contractors finish work on the South Broad Street bridge that crosses over the Business 40 reconstruction work zone.
The bridge could open even earlier, officials with the N.C. Departme… [+2266 chars]",https://www.journalnow.com/news/local/business_40/broad-street-set-to-reopen-march-when-new-bridge-finished/article_d422ee32-5b58-5301-8c93-18c4e2a29b0c.html,"[('March 30', 'DATE'), ('N.C.', 'GPE')]"
145,2019-03-30T18:36:38Z,"Commuters are in for more traffic snarls this summer as the Sion flyover will be shut from April 20 for around two months. The Maharashtra State Road Development Corporation (MSRDC) on Friday announced the closure owing to repair works. 
Since Friday, the mo… [+1245 chars]",https://www.thehindu.com/news/cities/mumbai/sion-flyover-closure-to-hit-traffic/article26690124.ece,"[('this summer', 'DATE'), ('April 20', 'DATE'), ('around two months', 'DATE'), ('Friday', 'DATE'), ('Friday', 'DATE')]"
146,2019-03-28T20:01:32Z,"The conversion of the Interstate 395 High Occupancy Vehicle lanes to High Occupancy Toll lanes from Edsall Road to the Pentagon is going full speed ahead.
When the express lanes open as E-ZPass only lanes this fall, solo drivers will be allowed to use the la… [+2147 chars]",http://wtop.com/dc-transit/2019/03/new-tolling-tech-coming-to-i-395-express-lanes/,"[('this fall', 'DATE')]"
147,2019-04-04T18:35:15Z,"The decision is a serious admission of the governments failure in Kashmir.
The Centres decision to shut down National Highway 44s Udhampur-Baramulla section twice a week to civilian traffic in order to facilitate troop movement is ill-advised. The attack on … [+2238 chars]",https://indianexpress.com/article/opinion/editorials/a-dead-end-udhampur-baramulla-shut-down-jammu-kashmir-crpf-attack-5659315/,[]
148,2019-03-17T11:00:00Z,"BRAMWELL Business is picking up at local ATV resorts, but still lagging from last year although a temporary closure of a crucial Mercer County trail was avoided.
That threatened closure of the Pocahontas Trail, which is the only access from many resorts in M… [+7453 chars]",https://www.bdtonline.com/news/local_news/atv-resort-business-still-lagging-despite-pocahontas-trail-staying-open/article_75292688-9ee1-5872-8ca4-27c301ad60f8.html,"[('last year', 'DATE'), ('Mercer County', 'GPE')]"
149,2019-04-01T11:00:00Z,"A plane that spent nearly six decades on the bottom of a Saskatchewan lake has finally landed in its new home.
On Aug. 20, 1959, pilot Ray Gran and conservation officer Harold Thompson set out to fly from Buffalo Narrows, Sask., to La Loche, Sask. While en r… [+6357 chars]",https://www.cbc.ca/news/canada/saskatchewan/peter-pond-lake-plane-crash-recovered-aviation-museum-1.5079067,"[('nearly six decades', 'DATE'), ('Saskatchewan', 'GPE'), ('Aug.\xa020, 1959', 'DATE'), ('Buffalo', 'GPE')]"
150,2019-03-15T13:49:34Z,"Three northbound lanes of Interstate 5 will close for the next two weekends for road work.A couple miles of congestion await drivers going from Tukwila to Seattle, where three northbound lanes of I-5 will close over the Duwamish River on March 15-17 and 22-24… [+1607 chars]",https://www.seattletimes.com/seattle-news/transportation/i-5-northbound-lanes-in-tukwila-close-this-weekend-and-next/,"[('Tukwila', 'GPE'), ('Seattle', 'GPE'), ('the Duwamish River', 'GPE'), ('March 15-17', 'DATE')]"
151,2019-04-02T17:20:00Z,"I should have known that things were off to a bad start when the airport check-in kiosk wouldnt read my passport. 
Sure, the woman behind the counter was cheerful when she told me I mis-booked my flight, and that I had to cough up $600 to get the flight I wa… [+19989 chars]",https://jalopnik.com/the-cautionary-tale-of-an-idiot-a-mercedes-c43-amg-ba-1833726649,[]
152,2019-03-22T13:07:30Z,"All lanes in both directions of the George Washington Parkway near Turkey Run Park are closed due to a sinkhole, causing long traffic delays on both Chain Bridge Road and the Capital Beltway.
Officials with the U.S. Park Police said the parkway is likely to … [+2846 chars]",https://www.washingtonpost.com/transportation/2019/03/22/george-washington-parkway-is-closed-due-sinkhole/,"[('Turkey', 'GPE')]"
153,2019-03-24T23:04:26Z,"Motorists driving in the Hamilton East-Hillcrest area this weekend are urged to plan ahead and prepare for major delays due to tree removal work happening in the area.
 The removal of the trees is to allow for the on- and off-ramps for the Ring Road-Wairere … [+1923 chars]",https://www.stuff.co.nz/waikato-times/news/111523507/major-road-closure-for-cobham-dr-tree-removal-work,"[('this weekend', 'DATE')]"
154,2019-03-20T13:32:52Z,"Beto O’Rourke didn’t eat crow, humble pie or even his words after losing to Ted Cruz. He ate dirt instead.
O’Rourke, who came up short in his bid to unseat Sen. Cruz, R-Texas, despite raising $80 million for the Senate push, told the story of his earthy snac… [+2649 chars]",https://www.foxnews.com/politics/beto-orourke-ate-dirt-with-regenerative-powers-after-losing-to-rep-ted-cruz-report,"[('R', 'GPE'), ('Texas', 'GPE')]"
155,2019-04-08T01:41:38Z,"NEW DELHI: The Rs 1,500-crore emergency funding Jet Airways was supposed to get is now down to Rs 200 crore in the best case scenario as lenders led by SBI await RBIs fresh norms for debt restructuring after Supreme Court last week struck down the central ban… [+2534 chars]",https://timesofindia.indiatimes.com/business/india-business/jets-life-support-reduced-to-rs-200-crore/articleshow/68770272.cms,"[('last week', 'DATE')]"
156,2019-03-21T00:15:34Z,"Its no secret that electric car maker Tesla has traveled a rocky road in the last few months. The company missed ship dates for its Model 3 last year. Elon Musks battle with the Securities and Exchange Commission has also stirred controversy.
It wasnt exactl… [+2592 chars]",https://www.business2community.com/consumer-marketing/tesla-stores-to-reopen-elon-musk-announces-nvm-to-store-closures-02182080,"[('the last few months', 'DATE'), ('Model', 'GPE'), ('last year', 'DATE')]"
157,2019-03-25T18:49:20Z,"Spadre.com is reporting that SpaceX is performing the first new raptor engine firing on the Spacehopper. The Spacehopper is being held down with tethers. Every Day
 Astronaut is also reporting live on the test firing.
Still waiting. But maybe the Raptor wil… [+406 chars]",https://www.nextbigfuture.com/2019/03/spacex-raptor-engine-spacehopper-test-today.html,[]
158,2019-04-07T00:56:54Z,"LAKE ELSINORE, Calif. (KABC) -- A California Highway Patrol motorcycle officer was killed after being hit by a suspected drunk driver on the 15 Freeway in Lake Elsinore Saturday, authorities said. The officer was hit by a sedan near Nichols Road at about 4:30… [+1705 chars]",https://abc7.com/chp-officer-killed-by-suspected-drunk-driver-on-15-fwy-in-lake-elsinore/5237070/,"[('LAKE ELSINORE', 'GPE'), ('Calif.', 'GPE'), ('Saturday', 'DATE')]"
159,2019-04-05T16:57:12Z,"The Congress believes in uniting people while the BJP divides people, he said. (PTI)
Accusing Prime Minister Narendra Modi of hogging credit for the Balakot air strike, Congress chief Rahul Gandhi Friday dared him to hold a rifle “for just five minutes” or t… [+1909 chars]",https://indianexpress.com/elections/pm-modi-credit-air-strike-rifle-rahul-5661261/,"[('Balakot', 'GPE'), ('Friday', 'DATE')]"
160,2019-04-09T02:04:56Z,"Supernatural's 15th and final season in 2020 marks the end of a television institution. The series was one of the properties that newborn network The CW inherited from The WB's closure in 2006, along with Gilmore Girls and Smallville, both of which Jensen Ack… [+3504 chars]",https://www.cbr.com/supernatural-why-has-it-run-for-so-long/,"[('2020', 'DATE'), ('2006', 'DATE')]"
161,2019-03-18T23:40:38Z,"A Nebraska city walled off by massive flooding is getting a big lift from private pilots who are offering free flights to shuttle stranded residents to and from their hometown.
Flooding from the Platte River and other waterways is so bad that just one highwa… [+4188 chars]",https://www.apnews.com/2bef48225ebc40c8906591212d31e4cb,"[('Nebraska', 'GPE')]"
162,2019-03-19T18:05:06Z,"A truck caused extensive car and train delays in Dublin, Ireland last week after slamming into a train overpass.
CCTV footage shows the moment the large Scania semi-truck approaches the train bridge. As it nears the bridge, its obvious that it is far too hig… [+1108 chars]",https://www.carscoops.com/2019/03/truck-driver-misjudges-trailers-height-slams-into-railway-bridge/,"[('Dublin', 'GPE'), ('Ireland', 'GPE'), ('last week', 'DATE')]"
163,2019-04-01T13:00:00Z,"Anticipation for the 2020 Jeep Gladiator has reached a fever pitch, as Jeep fans yearn to jump into the truck world, and truck fans hunger for the taste of that sweet Jeep nectar. Now that the first Jeep pickup in 28 years is here, many wonder: Can it possibl… [+15392 chars]",https://jalopnik.com/the-2020-jeep-gladiator-is-even-better-than-the-wrangle-1833628712,"[('2020', 'DATE'), ('28 years', 'DATE')]"
164,2019-04-04T09:52:21Z,"A 10-vehicle crash was one of a series of accidents which caused delays on roads across the North East of England as icy weather swept in.
The collision at 06:00 BST had forced the closure of the A1 southbound between junctions 63 for Washington and 64 for C… [+698 chars]",https://www.bbc.co.uk/news/uk-england-tyne-47812192,"[('Washington', 'GPE')]"
165,2019-03-23T23:30:30Z,"The foot overbridge near Chandanwadi, which was demolished last week after the CSMT bridge collapse. (Express photo: Nirmal Harindran/Amit Chakravarty)
Whether providing access to railway stations over packed roads, or over water-bodies and drains, Mumbais b… [+10560 chars]",https://indianexpress.com/article/india/mumbai-foot-overbridge-collapse-cst-living-dangerously-5639874/,"[('Chandanwadi', 'GPE'), ('last week', 'DATE'), ('Mumbais', 'GPE')]"
166,2019-03-19T13:01:15Z,"Photo: Joe Dunckley via the Londonist Flickr pool
Old Street and Clerkenwell Road could be closed to through traffic, Islington Council has announced.
The one-mile stretch, running from Old Street Roundabout to Grays Inn Road, is a major east-west thoroughf… [+2351 chars]",https://londonist.com/london/latest-news/plans-to-close-old-street-and-clerkenwell-road-to-through-traffic,"[('Grays Inn Road', 'GPE')]"
167,2019-03-23T04:46:19Z,"Pedestrian hit
 (Photo: The Republic)
A pedestrian was killed in Phoenix Friday evening, and police are looking for the driver who fled the scene.
The fatal crash happened just before 7:30 p.m. at 41st Avenue and McDowell Road, Phoenix police said.
A man … [+1281 chars]",https://www.azcentral.com/story/news/local/phoenix-traffic/2019/03/22/fatal-crash-shuts-portion-mcdowell-road-phoenix/3253719002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"[('Phoenix', 'GPE'), ('Friday', 'DATE'), ('Phoenix', 'GPE')]"
168,2019-04-08T01:06:39Z,"A cyclist was taken to hospital Sunday afternoon after colliding with a vehicle on the highway connecting Victoria to the Swartz Bay ferry terminal.
The cyclist was injured around 3 p.m. PT near the Patricia Bay Highway and Royal Oak Drive. The driver of the… [+1272 chars]",https://www.cbc.ca/news/canada/british-columbia/southbound-lanes-of-pat-bay-highway-reopen-after-cyclist-vehicle-collision-1.5088499,"[('Sunday', 'DATE'), ('Victoria', 'GPE')]"
169,2019-03-20T15:42:03Z,"Michelle Hanson tested positive for at least three drugs and alcohol on the night the van she was driving went into the Grand River near Orangeville, Ont., and her toddler son was swept away, according to documents filed in family court.
Hanson allegedly had… [+1716 chars]",https://www.cbc.ca/news/canada/kitchener-waterloo/kaden-young-michelle-hanson-drugs-alcohol-grand-river-1.5064075,"[('Orangeville', 'GPE')]"
170,2019-03-20T11:50:04Z,"As many as 52 road projects worth Rs 37,019 crore were sold between 2015 and 2018, due to liquidity crisis faced by their promoters or the special purpose vehicles executing them, says a report.
According to the data collated by rating agency Icra Wednesday,… [+2692 chars]",https://www.moneycontrol.com/news/business/economy/fund-crunch-force-developers-selling-52-road-projects-in-fy15-18-icra-3674051.html,"[('between 2015 and 2018', 'DATE'), ('Wednesday', 'DATE')]"
171,2019-04-02T22:45:01Z,"The Bureau of Environmental Services needs to do a sewer repair project that will close Better Naito for a week starting next Monday (4/9).The closure will be in effect 9 a.m. to 4 p.m. each weekday. The project is slated to be complete on Friday, April 13. W… [+1632 chars]",https://bikeportland.org/2019/04/02/route-advisory-sewer-work-will-close-better-naito-for-one-week-297892,"[('a week', 'DATE'), ('next Monday', 'DATE'), ('Friday', 'DATE'), ('April 13', 'DATE')]"
172,2019-04-15T00:25:17Z,"Traffic
 (Photo: The Republic)
A portion of Thomas Road is expected to be closed for several hours after Phoenix police said there are power lines down in the area. 
Thomas was closed westbound from 67th Avenue to 71st Avenue on Sunday afternoon after Phoe… [+652 chars]",https://www.azcentral.com/story/news/local/phoenix-traffic/2019/04/14/downed-power-lines-close-thomas-road-between-67th-and-71st-avenues-phoenix-police-say/3469048002/?utm_source=google&utm_medium=amp&utm_campaign=speakable,"[('Phoenix', 'GPE'), ('Sunday', 'DATE')]"
173,2019-03-18T14:09:00Z,"Dont worry, folks, President Donald Trump is here to save General Motors Ohio plan, just like he saved, uh, Carrier. Oh god. This isnt going to end well, is it. All that and more in The Morning Shift for Monday, March 18, 2019.
1st Gear: Trump Turns His Help… [+6104 chars]",https://jalopnik.com/trump-puts-mary-barra-and-the-uaw-on-blast-over-ohio-ca-1833372439,"[('Ohio', 'GPE'), ('Monday, March 18, 2019', 'DATE')]"
174,2019-03-31T22:04:00Z,"A major milestone on the way to a new Business 40 downtown has been passed with the opening of a new bridge carrying Broad Street over the work zone.
The bridge reopened Saturday afternoon, creating a new way for people to cross over the Business 40 work zon… [+2503 chars]",https://www.journalnow.com/news/local/business_40/broad-street-bridge-back-in-business/article_f0bdc2bf-587b-5555-889f-19529ed15c37.html,"[('Saturday', 'DATE')]"
